"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2019,"Persons","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",155,"Age-standardised",0.3,0.2,0.3,""
2019,"Persons","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",3521,"Non-standardised",6.3,6.1,6.5,""
2019,"Persons","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",3521,"Age-standardised",6.5,6.3,6.7,""
2019,"Persons","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",291,"Non-standardised",0.5,0.5,0.6,""
2019,"Persons","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",291,"Age-standardised",0.5,0.5,0.6,""
2019,"Persons","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",172,"Non-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",172,"Age-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",170,"Non-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",170,"Age-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",411,"Non-standardised",0.7,0.7,0.8,""
2019,"Persons","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",411,"Age-standardised",0.8,0.7,0.8,""
2019,"Persons","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",1066,"Non-standardised",1.9,1.8,2,""
2019,"Persons","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",1066,"Age-standardised",2,1.9,2.1,""
2019,"Persons","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",4971,"Non-standardised",8.8,8.6,9.1,""
2019,"Persons","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",4971,"Age-standardised",9.2,9,9.5,""
2019,"Persons","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",67,"Non-standardised",0.1,0.1,0.2,""
2019,"Persons","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",67,"Age-standardised",0.1,0.1,0.2,""
2019,"Persons","All ages","E92000001","England","C81","Hodgkin lymphoma",1841,"Non-standardised",3.3,3.1,3.4,""
2019,"Persons","All ages","E92000001","England","C81","Hodgkin lymphoma",1841,"Age-standardised",3.3,3.2,3.5,""
2019,"Persons","All ages","E92000001","England","C82","Follicular lymphoma",2491,"Non-standardised",4.4,4.3,4.6,""
2019,"Persons","All ages","E92000001","England","C82","Follicular lymphoma",2491,"Age-standardised",4.7,4.5,4.8,""
2019,"Persons","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",11841,"Non-standardised",21,20.7,21.4,""
2019,"Persons","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",11841,"Age-standardised",22,21.6,22.4,""
2019,"Persons","All ages","E92000001","England","C83","Non-follicular lymphoma",6208,"Non-standardised",11,10.8,11.3,""
2019,"Persons","All ages","E92000001","England","C83","Non-follicular lymphoma",6208,"Age-standardised",11.6,11.3,11.9,""
2019,"Persons","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",659,"Non-standardised",1.2,1.1,1.3,""
2019,"Persons","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",659,"Age-standardised",1.2,1.1,1.3,""
2019,"Persons","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",2183,"Non-standardised",3.9,3.7,4,""
2019,"Persons","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",2183,"Age-standardised",4,3.9,4.2,""
2019,"Persons","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",300,"Non-standardised",0.5,0.5,0.6,""
2019,"Persons","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",300,"Age-standardised",0.6,0.5,0.6,""
2019,"Persons","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",1268,"Non-standardised",2.3,2.1,2.4,""
2019,"Persons","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",1268,"Age-standardised",2.4,2.2,2.5,""
2019,"Persons","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",5575,"Non-standardised",9.9,9.6,10.2,""
2019,"Persons","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",5575,"Age-standardised",10.4,10.1,10.7,""
2019,"Persons","All ages","E92000001","England","C91","Lymphoid leukaemia",4374,"Non-standardised",7.8,7.5,8,""
2019,"Persons","All ages","E92000001","England","C91","Lymphoid leukaemia",4374,"Age-standardised",8,7.8,8.3,""
2019,"Persons","All ages","E92000001","England","C91-C95","Leukaemia",8564,"Non-standardised",15.2,14.9,15.5,""
2019,"Persons","All ages","E92000001","England","C91-C95","Leukaemia",8564,"Age-standardised",15.8,15.4,16.1,""
2019,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",3066,"Non-standardised",5.4,5.3,5.6,""
2019,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",3066,"Age-standardised",5.7,5.5,5.9,""
2019,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",635,"Non-standardised",1.1,1,1.2,""
2019,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",635,"Age-standardised",1.2,1.1,1.3,""
2019,"Persons","All ages","E92000001","England","C94","Other leukaemias of specified cell type",367,"Non-standardised",0.7,0.6,0.7,""
2019,"Persons","All ages","E92000001","England","C94","Other leukaemias of specified cell type",367,"Age-standardised",0.7,0.6,0.8,""
2019,"Persons","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",122,"Non-standardised",0.2,0.2,0.3,""
2019,"Persons","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",122,"Age-standardised",0.2,0.2,0.3,""
2019,"Persons","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",219,"Non-standardised",0.4,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",219,"Age-standardised",0.4,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Non-standardised",NA,NA,NA,"s"
2019,"Persons","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-standardised",NA,NA,NA,"s"
2019,"Persons","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",1055,"Non-standardised",1.9,1.8,2,""
2019,"Persons","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",1055,"Age-standardised",2,1.9,2.1,""
2019,"Persons","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",5298,"Non-standardised",9.4,9.2,9.7,""
2019,"Persons","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",5298,"Age-standardised",9.9,9.6,10.2,""
2019,"Persons","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",402,"Non-standardised",0.7,0.6,0.8,""
2019,"Persons","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",402,"Age-standardised",0.8,0.7,0.8,""
2019,"Persons","All ages","E92000001","England","D03","Melanoma in situ",7135,"Non-standardised",12.7,12.4,13,""
2019,"Persons","All ages","E92000001","England","D03","Melanoma in situ",7135,"Age-standardised",13.3,13,13.6,""
2019,"Persons","All ages","E92000001","England","D05","Carcinoma in situ of breast",7469,"Non-standardised",13.3,13,13.6,""
2019,"Persons","All ages","E92000001","England","D05","Carcinoma in situ of breast",7469,"Age-standardised",13.9,13.6,14.2,""
2019,"Persons","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",20655,"Non-standardised",72.6,71.6,73.6,""
2019,"Persons","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",20655,"Age-standardised",71.9,70.9,72.9,""
2019,"Persons","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",2598,"Non-standardised",4.6,4.4,4.8,""
2019,"Persons","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",2598,"Age-standardised",4.9,4.7,5,""
2019,"Persons","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",10088,"Non-standardised",17.9,17.6,18.3,""
2019,"Persons","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",10088,"Age-standardised",18.8,18.5,19.2,""
2019,"Persons","All ages","E92000001","England","D32","Benign neoplasm of meninges",2727,"Non-standardised",4.8,4.7,5,""
2019,"Persons","All ages","E92000001","England","D32","Benign neoplasm of meninges",2727,"Age-standardised",5.1,4.9,5.3,""
2019,"Persons","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",802,"Non-standardised",1.4,1.3,1.5,""
2019,"Persons","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",802,"Age-standardised",1.5,1.4,1.6,""
2019,"Persons","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",896,"Non-standardised",1.6,1.5,1.7,""
2019,"Persons","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",896,"Age-standardised",1.7,1.5,1.8,""
2019,"Persons","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",1,"Non-standardised",NA,NA,NA,"s"
2019,"Persons","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",1,"Age-standardised",NA,NA,NA,"s"
2019,"Persons","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",5,"Non-standardised",0,0,0,"as"
2019,"Persons","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",5,"Age-standardised",NA,NA,NA,"as"
2019,"Persons","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",1414,"Non-standardised",2.5,2.4,2.6,""
2019,"Persons","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",1414,"Age-standardised",2.6,2.5,2.7,""
2019,"Persons","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",171,"Non-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",171,"Age-standardised",0.3,0.3,0.4,""
2019,"Persons","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",298,"Non-standardised",1,0.9,1.2,""
2019,"Persons","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",298,"Age-standardised",1.1,0.9,1.2,""
2019,"Persons","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",81,"Non-standardised",0.3,0.2,0.4,""
2019,"Persons","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",81,"Age-standardised",0.3,0.2,0.4,""
2019,"Persons","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",938,"Non-standardised",1.7,1.6,1.8,""
2019,"Persons","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",938,"Age-standardised",1.7,1.6,1.9,""
2019,"Persons","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",313,"Non-standardised",0.6,0.5,0.6,""
2019,"Persons","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",313,"Age-standardised",0.6,0.5,0.7,""
2019,"Persons","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",666,"Non-standardised",1.2,1.1,1.3,""
2019,"Persons","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",666,"Age-standardised",1.2,1.1,1.3,""
2019,"Persons","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",226,"Non-standardised",0.4,0.4,0.5,""
2019,"Persons","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",226,"Age-standardised",0.4,0.4,0.5,""
2019,"Persons","All ages","E92000001","England","D45","Polycythaemia vera",734,"Non-standardised",1.3,1.2,1.4,""
2019,"Persons","All ages","E92000001","England","D45","Polycythaemia vera",734,"Age-standardised",1.4,1.3,1.5,""
2019,"Persons","All ages","E92000001","England","D46","Myelodysplastic syndromes",2708,"Non-standardised",4.8,4.6,5,""
2019,"Persons","All ages","E92000001","England","D46","Myelodysplastic syndromes",2708,"Age-standardised",5,4.8,5.2,""
2019,"Persons","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",2923,"Non-standardised",5.2,5,5.4,""
2019,"Persons","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",2923,"Age-standardised",5.4,5.2,5.6,""
2019,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",1590,"Non-standardised",2.8,2.7,3,""
2019,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",1590,"Age-standardised",2.9,2.8,3.1,""
2020,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",216,"Non-standardised",0.4,0.3,0.4,""
2020,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",216,"Age-standardised",0.4,0.3,0.5,""
2020,"Persons","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",7959,"Non-standardised",14.1,13.8,14.4,""
2020,"Persons","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",7959,"Age-standardised",14.7,14.4,15,""
2020,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",1158,"Non-standardised",2,1.9,2.2,""
2020,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",1158,"Age-standardised",2.1,2,2.3,""
2020,"Persons","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",1198,"Non-standardised",2.1,2,2.2,""
